Building Name ESP;Building Name ING;Current Level;Goal Level;Total Fps;Owner Investment;P1 Reward;P2 Reward;P3 Reward;P4 Reward;P5 Reward;P1 Reward (Arc Level 80);P2 Reward (Arc Level 80);P3 Reward (Arc Level 80);P4 Reward (Arc Level 80);P5 Reward (Arc Level 80)
Castillo Himeji;Himeji Castle;112;113;15394;7698;2355;1180;395;100;20;4475;2242;751;190;38
Castillo Himeji;Himeji Castle;113;114;15779;8017;2380;1190;395;100;20;4522;2261;751;190;38
Castillo Himeji;Himeji Castle;114;115;16174;8326;2405;1205;400;100;20;4570;2290;760;190;38
Castillo Himeji;Himeji Castle;115;116;16578;8654;2430;1215;405;100;20;4617;2309;770;190;38
Castillo Himeji;Himeji Castle;116;117;16992;8973;2455;1230;410;105;20;4665;2337;779;200;38
Castillo Himeji;Himeji Castle;117;118;17417;9322;2480;1240;415;105;20;4712;2356;789;200;38
Castillo Himeji;Himeji Castle;118;119;17852;9671;2505;1255;420;105;20;4760;2385;798;200;38
Castillo Himeji;Himeji Castle;119;120;18299;10052;2530;1265;420;105;20;4807;2404;798;200;38
Castillo Himeji;Himeji Castle;120;121;18756;10423;2555;1280;425;105;20;4855;2432;808;200;38
Castillo Himeji;Himeji Castle;121;122;19225;10808;2580;1290;430;110;20;4902;2451;817;209;38
Castillo Himeji;Himeji Castle;122;123;19706;11193;2610;1305;435;110;20;4959;2480;827;209;38
Castillo Himeji;Himeji Castle;123;124;20198;11600;2635;1320;440;110;20;5007;2508;836;209;38
Castillo Himeji;Himeji Castle;124;125;20703;12029;2660;1330;445;110;20;5054;2527;846;209;38
Castillo Himeji;Himeji Castle;125;126;21221;12441;2685;1345;450;115;25;5102;2556;855;219;48
Castillo Himeji;Himeji Castle;126;127;21751;12905;2710;1355;450;115;25;5149;2575;855;219;48
Castillo Himeji;Himeji Castle;127;128;22295;13363;2735;1370;455;115;25;5197;2603;865;219;48
Castillo Himeji;Himeji Castle;128;129;22853;13846;2760;1380;460;115;25;5244;2622;874;219;48
Castillo Himeji;Himeji Castle;129;130;23424;14330;2785;1395;465;115;25;5292;2651;884;219;48
Castillo Himeji;Himeji Castle;130;131;24009;14812;2815;1410;470;120;25;5349;2679;893;228;48
Castillo Himeji;Himeji Castle;131;132;24610;15337;2840;1420;475;120;25;5396;2698;903;228;48
Castillo Himeji;Himeji Castle;132;133;25225;15866;2865;1435;480;120;25;5444;2727;912;228;48
Castillo Himeji;Himeji Castle;133;134;25856;16431;2890;1445;480;120;25;5491;2746;912;228;48
Castillo Himeji;Himeji Castle;134;135;26502;16991;2915;1460;485;120;25;5539;2774;922;228;48
Castillo Himeji;Himeji Castle;135;136;27164;17548;2945;1475;490;125;25;5596;2803;931;238;48
Castillo Himeji;Himeji Castle;136;137;27844;18152;2970;1485;495;125;25;5643;2822;941;238;48
Castillo Himeji;Himeji Castle;137;138;28540;18763;2995;1500;500;125;25;5691;2850;950;238;48
Castillo Himeji;Himeji Castle;138;139;29253;19400;3020;1510;505;125;25;5738;2869;960;238;48
Castillo Himeji;Himeji Castle;139;140;29984;20027;3050;1525;510;130;25;5795;2898;969;247;48
Castillo Himeji;Himeji Castle;140;141;30734;20691;3075;1540;515;130;25;5843;2926;979;247;48
Castillo Himeji;Himeji Castle;141;142;31502;21393;3100;1550;515;130;25;5890;2945;979;247;48
Castillo Himeji;Himeji Castle;142;143;32290;22095;3125;1565;520;130;25;5938;2974;988;247;48
Castillo Himeji;Himeji Castle;143;144;33097;22807;3155;1580;525;130;25;5995;3002;998;247;48
Castillo Himeji;Himeji Castle;144;145;33925;23550;3180;1590;530;135;25;6042;3021;1007;257;48
Castillo Himeji;Himeji Castle;145;146;34773;24311;3205;1605;535;135;25;6090;3050;1017;257;48
Castillo Himeji;Himeji Castle;146;147;35642;25105;3230;1615;540;135;25;6137;3069;1026;257;48
Castillo Himeji;Himeji Castle;147;148;36533;25901;3260;1630;545;135;25;6194;3097;1036;257;48
Castillo Himeji;Himeji Castle;148;149;37446;26710;3285;1645;550;140;30;6242;3126;1045;266;57
Castillo Himeji;Himeji Castle;149;150;38382;27580;3310;1655;550;140;30;6289;3145;1045;266;57
Castillo Himeji;Himeji Castle;150;151;39342;28445;3340;1670;555;140;30;6346;3173;1055;266;57
Castillo Himeji;Himeji Castle;151;152;40325;29342;3365;1685;560;140;30;6394;3202;1064;266;57
Castillo Himeji;Himeji Castle;152;153;41334;30275;3390;1695;565;140;30;6441;3221;1074;266;57
Castillo Himeji;Himeji Castle;153;154;42367;31213;3415;1710;570;145;30;6489;3249;1083;276;57
Castillo Himeji;Himeji Castle;154;155;43426;32176;3445;1725;575;145;30;6546;3278;1093;276;57
Castillo Himeji;Himeji Castle;155;156;44512;33187;3470;1735;580;145;30;6593;3297;1102;276;57
Castillo Himeji;Himeji Castle;156;157;45625;34205;3500;1750;585;145;30;6650;3325;1112;276;57
Castillo Himeji;Himeji Castle;157;158;46765;35250;3525;1765;590;150;30;6698;3354;1121;285;57
Catedral De Aachen;Cathedral Of Aachen;0;1;50;30;5;5;0;0;0;10;10;0;0;0
Catedral De Aachen;Cathedral Of Aachen;1;2;60;31;10;5;0;0;0;19;10;0;0;0
Catedral De Aachen;Cathedral Of Aachen;2;3;120;62;15;10;5;0;0;29;19;10;0;0
Catedral De Aachen;Cathedral Of Aachen;3;4;190;123;20;10;5;0;0;38;19;10;0;0
Catedral De Aachen;Cathedral Of Aachen;4;5;240;153;25;15;5;0;0;48;29;10;0;0
Catedral De Aachen;Cathedral Of Aachen;5;6;320;205;35;20;5;0;0;67;38;10;0;0
Catedral De Aachen;Cathedral Of Aachen;6;7;380;256;40;20;5;0;0;76;38;10;0;0
Catedral De Aachen;Cathedral Of Aachen;7;8;460;288;50;25;10;5;0;95;48;19;10;0
Catedral De Aachen;Cathedral Of Aachen;8;9;530;339;55;30;10;5;0;105;57;19;10;0
Catedral De Aachen;Cathedral Of Aachen;9;10;600;380;65;35;10;5;0;124;67;19;10;0
Catedral De Aachen;Cathedral Of Aachen;10;11;615;386;70;35;10;5;0;133;67;19;10;0
Catedral De Aachen;Cathedral Of Aachen;11;12;631;364;80;40;15;5;0;152;76;29;10;0
Catedral De Aachen;Cathedral Of Aachen;12;13;647;360;85;45;15;5;0;162;86;29;10;0
Catedral De Aachen;Cathedral Of Aachen;13;14;663;348;95;50;15;5;0;181;95;29;10;0
Catedral De Aachen;Cathedral Of Aachen;14;15;679;355;100;50;15;5;0;190;95;29;10;0
Catedral De Aachen;Cathedral Of Aachen;15;16;696;334;110;55;20;5;0;209;105;38;10;0
Catedral De Aachen;Cathedral Of Aachen;16;17;714;324;120;60;20;5;0;228;114;38;10;0
Catedral De Aachen;Cathedral Of Aachen;17;18;732;313;130;65;20;5;0;247;124;38;10;0
Catedral De Aachen;Cathedral Of Aachen;18;19;750;302;135;70;25;5;0;257;133;48;10;0
Catedral De Aachen;Cathedral Of Aachen;19;20;769;292;145;75;25;5;0;276;143;48;10;0
Catedral De Aachen;Cathedral Of Aachen;20;21;788;283;155;80;25;5;0;295;152;48;10;0
Catedral De Aachen;Cathedral Of Aachen;21;22;807;255;165;85;30;10;0;314;162;57;19;0
Catedral De Aachen;Cathedral Of Aachen;22;23;828;248;175;90;30;10;0;333;171;57;19;0
Catedral De Aachen;Cathedral Of Aachen;23;24;848;259;180;90;30;10;0;342;171;57;19;0
Catedral De Aachen;Cathedral Of Aachen;24;25;869;251;190;95;30;10;0;361;181;57;19;0
Catedral De Aachen;Cathedral Of Aachen;25;26;891;235;200;100;35;10;0;380;190;67;19;0
Catedral De Aachen;Cathedral Of Aachen;26;27;913;228;210;105;35;10;0;399;200;67;19;0
Catedral De Aachen;Cathedral Of Aachen;27;28;936;223;220;110;35;10;0;418;209;67;19;0
Catedral De Aachen;Cathedral Of Aachen;28;29;960;209;230;115;40;10;0;437;219;76;19;0
Catedral De Aachen;Cathedral Of Aachen;29;30;984;205;240;120;40;10;0;456;228;76;19;0
Catedral De Aachen;Cathedral Of Aachen;30;31;1008;200;250;125;40;10;0;475;238;76;19;0
Catedral De Aachen;Cathedral Of Aachen;31;32;1033;196;255;130;45;10;0;485;247;86;19;0
Catedral De Aachen;Cathedral Of Aachen;32;33;1059;193;265;135;45;10;0;504;257;86;19;0
Catedral De Aachen;Cathedral Of Aachen;33;34;1086;192;275;140;45;10;0;523;266;86;19;0
Catedral De Aachen;Cathedral Of Aachen;34;35;1113;161;285;145;50;15;5;542;276;95;29;10
Catedral De Aachen;Cathedral Of Aachen;35;36;1141;161;295;150;50;15;5;561;285;95;29;10
Catedral De Aachen;Cathedral Of Aachen;36;37;1169;160;305;155;50;15;5;580;295;95;29;10
Catedral De Aachen;Cathedral Of Aachen;37;38;1198;151;315;160;55;15;5;599;304;105;29;10
Catedral De Aachen;Cathedral Of Aachen;38;39;1228;152;325;165;55;15;5;618;314;105;29;10
Catedral De Aachen;Cathedral Of Aachen;39;40;1259;155;335;170;55;15;5;637;323;105;29;10
Catedral De Aachen;Cathedral Of Aachen;40;41;1291;149;345;175;60;15;5;656;333;114;29;10
Catedral De Aachen;Cathedral Of Aachen;41;42;1323;144;360;180;60;15;5;684;342;114;29;10
Catedral De Aachen;Cathedral Of Aachen;42;43;1356;148;370;185;60;15;5;703;352;114;29;10
Catedral De Aachen;Cathedral Of Aachen;43;44;1390;144;380;190;65;15;5;722;361;124;29;10
Catedral De Aachen;Cathedral Of Aachen;44;45;1424;149;390;195;65;15;5;741;371;124;29;10
Catedral De Aachen;Cathedral Of Aachen;45;46;1460;157;400;200;65;15;5;760;380;124;29;10
Catedral De Aachen;Cathedral Of Aachen;46;47;1497;147;410;205;70;20;5;779;390;133;38;10
Catedral De Aachen;Cathedral Of Aachen;47;48;1534;156;420;210;70;20;5;798;399;133;38;10
Catedral De Aachen;Cathedral Of Aachen;48;49;1572;165;430;215;70;20;5;817;409;133;38;10
Catedral De Aachen;Cathedral Of Aachen;49;50;1612;167;440;220;75;20;5;836;418;143;38;10
Catedral De Aachen;Cathedral Of Aachen;50;51;1652;178;450;225;75;20;5;855;428;143;38;10
Catedral De Aachen;Cathedral Of Aachen;51;52;1693;162;465;235;80;20;5;884;447;152;38;10
Catedral De Aachen;Cathedral Of Aachen;52;53;1735;176;475;240;80;20;5;903;456;152;38;10
Catedral De Aachen;Cathedral Of Aachen;53;54;1779;191;485;245;80;20;5;922;466;152;38;10
Catedral De Aachen;Cathedral Of Aachen;54;55;1823;197;495;250;85;20;5;941;475;162;38;10
Catedral De Aachen;Cathedral Of Aachen;55;56;1869;214;505;255;85;20;5;960;485;162;38;10
Catedral De Aachen;Cathedral Of Aachen;56;57;1916;233;515;260;85;20;5;979;494;162;38;10
Catedral De Aachen;Cathedral Of Aachen;57;58;1963;232;525;265;90;25;5;998;504;171;48;10
Catedral De Aachen;Cathedral Of Aachen;58;59;2012;244;540;270;90;25;5;1026;513;171;48;10
Catedral De Aachen;Cathedral Of Aachen;59;60;2063;266;550;275;90;25;5;1045;523;171;48;10
Catedral De Aachen;Cathedral Of Aachen;60;61;2114;279;560;280;95;25;5;1064;532;181;48;10
Catedral De Aachen;Cathedral Of Aachen;61;62;2167;303;570;285;95;25;5;1083;542;181;48;10
Catedral De Aachen;Cathedral Of Aachen;62;63;2221;300;585;295;100;25;5;1112;561;190;48;10
Catedral De Aachen;Cathedral Of Aachen;63;64;2277;328;595;300;100;25;5;1131;570;190;48;10
Catedral De Aachen;Cathedral Of Aachen;64;65;2334;356;605;305;100;25;5;1150;580;190;48;10
Catedral De Aachen;Cathedral Of Aachen;65;66;2392;376;615;310;105;25;5;1169;589;200;48;10
Catedral De Aachen;Cathedral Of Aachen;66;67;2452;407;625;315;105;25;5;1188;599;200;48;10
Catedral De Aachen;Cathedral Of Aachen;67;68;2513;431;640;320;105;25;5;1216;608;200;48;10
Catedral De Aachen;Cathedral Of Aachen;68;69;2576;447;650;325;110;30;5;1235;618;209;57;10
Catedral De Aachen;Cathedral Of Aachen;69;70;2640;483;660;330;110;30;5;1254;627;209;57;10
Catedral De Aachen;Cathedral Of Aachen;70;71;2706;491;675;340;115;30;5;1283;646;219;57;10
Catedral De Aachen;Cathedral Of Aachen;71;72;2774;530;685;345;115;30;5;1302;656;219;57;10
Catedral De Aachen;Cathedral Of Aachen;72;73;2843;571;695;350;115;30;5;1321;665;219;57;10
Catedral De Aachen;Cathedral Of Aachen;73;74;2914;604;705;355;120;30;5;1340;675;228;57;10
Catedral De Aachen;Cathedral Of Aachen;74;75;2987;640;720;360;120;30;5;1368;684;228;57;10
Catedral De Aachen;Cathedral Of Aachen;75;76;3062;686;730;365;120;30;5;1387;694;228;57;10
Catedral De Aachen;Cathedral Of Aachen;76;77;3138;724;740;370;125;30;5;1406;703;238;57;10
Catedral De Aachen;Cathedral Of Aachen;77;78;3217;755;755;380;125;30;5;1435;722;238;57;10
Catedral De Aachen;Cathedral Of Aachen;78;79;3297;787;765;385;130;35;5;1454;732;247;67;10
Catedral De Aachen;Cathedral Of Aachen;79;80;3380;842;775;390;130;35;5;1473;741;247;67;10
Catedral De Aachen;Cathedral Of Aachen;80;81;3464;888;790;395;130;35;5;1501;751;247;67;10
Catedral De Aachen;Cathedral Of Aachen;81;82;3551;937;800;400;135;35;5;1520;760;257;67;10
Catedral De Aachen;Cathedral Of Aachen;82;83;3640;997;810;405;135;35;5;1539;770;257;67;10
Catedral De Aachen;Cathedral Of Aachen;83;84;3731;1031;825;415;140;35;5;1568;789;266;67;10
Catedral De Aachen;Cathedral Of Aachen;84;85;3824;1096;835;420;140;35;5;1587;798;266;67;10
Catedral De Aachen;Cathedral Of Aachen;85;86;3919;1153;850;425;140;35;5;1615;808;266;67;10
Catedral De Aachen;Cathedral Of Aachen;86;87;4017;1213;860;430;145;35;5;1634;817;276;67;10
Catedral De Aachen;Cathedral Of Aachen;87;88;4118;1266;875;440;145;35;5;1663;836;276;67;10
Catedral De Aachen;Cathedral Of Aachen;88;89;4221;1313;885;445;150;40;10;1682;846;285;76;19
Catedral De Aachen;Cathedral Of Aachen;89;90;4326;1390;895;450;150;40;10;1701;855;285;76;19
Catedral De Aachen;Cathedral Of Aachen;90;91;4434;1460;910;455;150;40;10;1729;865;285;76;19
Catedral De Aachen;Cathedral Of Aachen;91;92;4545;1533;920;460;155;40;10;1748;874;295;76;19
Catedral De Aachen;Cathedral Of Aachen;92;93;4659;1618;930;465;155;40;10;1767;884;295;76;19
Catedral De Aachen;Cathedral Of Aachen;93;94;4775;1677;945;475;160;40;10;1796;903;304;76;19
Catedral De Aachen;Cathedral Of Aachen;94;95;4895;1769;955;480;160;40;10;1815;912;304;76;19
Catedral De Aachen;Cathedral Of Aachen;95;96;5017;1853;970;485;160;40;10;1843;922;304;76;19
Catedral De Aachen;Cathedral Of Aachen;96;97;5142;1940;980;490;165;40;10;1862;931;314;76;19
Catedral De Aachen;Cathedral Of Aachen;97;98;5271;2021;995;500;165;40;10;1891;950;314;76;19
Catedral De Aachen;Cathedral Of Aachen;98;99;5403;2105;1005;505;170;45;10;1910;960;323;86;19
Catedral De Aachen;Cathedral Of Aachen;99;100;5538;2212;1015;510;170;45;10;1929;969;323;86;19
Catedral De Aachen;Cathedral Of Aachen;100;101;5676;2312;1030;515;170;45;10;1957;979;323;86;19
Catedral De Aachen;Cathedral Of Aachen;101;102;5818;2416;1040;520;175;45;10;1976;988;333;86;19
Catedral De Aachen;Cathedral Of Aachen;102;103;5964;2514;1055;530;175;45;10;2005;1007;333;86;19
Catedral De Aachen;Cathedral Of Aachen;103;104;6113;2625;1065;535;180;45;10;2024;1017;342;86;19
Catedral De Aachen;Cathedral Of Aachen;104;105;6265;2740;1080;540;180;45;10;2052;1026;342;86;19
Catedral De Aachen;Cathedral Of Aachen;105;106;6422;2868;1090;545;180;45;10;2071;1036;342;86;19
Catedral De Aachen;Cathedral Of Aachen;106;107;6583;2971;1105;555;185;45;10;2100;1055;352;86;19
Catedral De Aachen;Cathedral Of Aachen;107;108;6747;3107;1115;560;185;45;10;2119;1064;352;86;19
Catedral De Aachen;Cathedral Of Aachen;108;109;6916;3220;1130;565;190;50;10;2147;1074;361;95;19
Catedral De Aachen;Cathedral Of Aachen;109;110;7089;3365;1140;570;190;50;10;2166;1083;361;95;19
Catedral De Aachen;Cathedral Of Aachen;110;111;7266;3484;1155;580;195;50;10;2195;1102;371;95;19
Catedral De Aachen;Cathedral Of Aachen;111;112;7448;3637;1165;585;195;50;10;2214;1112;371;95;19
Catedral De Aachen;Cathedral Of Aachen;112;113;7634;3786;1180;590;195;50;10;2242;1121;371;95;19
Catedral De Aachen;Cathedral Of Aachen;113;114;7825;3939;1190;595;200;50;10;2261;1131;380;95;19
Catedral De Aachen;Cathedral Of Aachen;114;115;8020;4086;1205;605;200;50;10;2290;1150;380;95;19
Catedral De Aachen;Cathedral Of Aachen;115;116;8221;4249;1215;610;205;50;10;2309;1159;390;95;19
Catedral De Aachen;Cathedral Of Aachen;116;117;8426;4416;1230;615;205;50;10;2337;1169;390;95;19
Catedral De Aachen;Cathedral Of Aachen;117;118;8637;4599;1240;620;205;50;10;2356;1178;390;95;19
Catedral De Aachen;Cathedral Of Aachen;118;119;8853;4748;1255;630;210;55;10;2385;1197;399;105;19
Catedral De Aachen;Cathedral Of Aachen;119;120;9074;4940;1265;635;210;55;10;2404;1207;399;105;19
Catedral De Aachen;Cathedral Of Aachen;120;121;9301;5120;1280;640;215;55;10;2432;1216;409;105;19
Catedral De Aachen;Cathedral Of Aachen;121;122;9533;5323;1290;645;215;55;10;2451;1226;409;105;19
Catedral De Aachen;Cathedral Of Aachen;122;123;9772;5505;1305;655;220;55;10;2480;1245;418;105;19
Catedral De Aachen;Cathedral Of Aachen;123;124;10016;5712;1320;660;220;55;10;2508;1254;418;105;19
Catedral De Aachen;Cathedral Of Aachen;124;125;10266;5933;1330;665;220;55;10;2527;1264;418;105;19
Catedral De Aachen;Cathedral Of Aachen;125;126;10523;6132;1345;675;225;55;10;2556;1283;428;105;19
Catedral De Aachen;Cathedral Of Aachen;126;127;10786;6367;1355;680;225;55;10;2575;1292;428;105;19
Catedral De Aachen;Cathedral Of Aachen;127;128;11056;6581;1370;685;230;60;10;2603;1302;437;114;19
Catedral De Aachen;Cathedral Of Aachen;128;129;11332;6829;1380;690;230;60;10;2622;1311;437;114;19
Catedral De Aachen;Cathedral Of Aachen;129;130;11615;7054;1395;700;235;60;10;2651;1330;447;114;19
Catedral De Aachen;Cathedral Of Aachen;130;131;11906;7316;1405;705;235;60;10;2670;1340;447;114;19
Catedral De Aachen;Cathedral Of Aachen;131;132;12203;7576;1420;710;235;60;10;2698;1349;447;114;19
Catedral De Aachen;Cathedral Of Aachen;132;133;12508;7824;1435;720;240;60;10;2727;1368;456;114;19
Catedral De Aachen;Cathedral Of Aachen;133;134;12821;8108;1445;725;240;60;10;2746;1378;456;114;19
Catedral De Aachen;Cathedral Of Aachen;134;135;13142;8382;1460;730;245;60;10;2774;1387;466;114;19
Catedral De Aachen;Cathedral Of Aachen;135;136;13470;8662;1475;740;245;60;10;2803;1406;466;114;19
Catedral De Aachen;Cathedral Of Aachen;136;137;13807;8941;1485;745;250;65;15;2822;1416;475;124;29
Catedral De Aachen;Cathedral Of Aachen;137;138;14152;9249;1500;750;250;65;15;2850;1425;475;124;29
Catedral De Aachen;Cathedral Of Aachen;138;139;14506;9574;1510;755;250;65;15;2869;1435;475;124;29
Catedral De Aachen;Cathedral Of Aachen;139;140;14869;9879;1525;765;255;65;15;2898;1454;485;124;29
Catedral De Aachen;Cathedral Of Aachen;140;141;15240;10213;1540;770;255;65;15;2926;1463;485;124;29
Catedral De Aachen;Cathedral Of Aachen;141;142;15621;10556;1550;775;260;65;15;2945;1473;494;124;29
Catedral De Aachen;Cathedral Of Aachen;142;143;16012;10899;1565;785;260;65;15;2974;1492;494;124;29
Catedral De Aachen;Cathedral Of Aachen;143;144;16412;11261;1575;790;265;65;15;2993;1501;504;124;29
Catedral De Aachen;Cathedral Of Aachen;144;145;16822;11633;1590;795;265;65;15;3021;1511;504;124;29
Catedral De Aachen;Cathedral Of Aachen;145;146;17243;11988;1605;805;270;70;15;3050;1530;513;133;29
Catedral De Aachen;Cathedral Of Aachen;146;147;17674;12391;1615;810;270;70;15;3069;1539;513;133;29
Catedral De Aachen;Cathedral Of Aachen;147;148;18116;12795;1630;815;270;70;15;3097;1549;513;133;29
Catedral De Aachen;Cathedral Of Aachen;148;149;18569;13190;1645;825;275;70;15;3126;1568;523;133;29
Catedral De Aachen;Cathedral Of Aachen;149;150;19033;13626;1655;830;275;70;15;3145;1577;523;133;29
Catedral De Aachen;Cathedral Of Aachen;150;151;19509;14055;1670;835;280;70;15;3173;1587;532;133;29
Catedral De Aachen;Cathedral Of Aachen;151;152;19996;14494;1685;845;280;70;15;3202;1606;532;133;29
Catedral De Aachen;Cathedral Of Aachen;152;153;20496;14956;1695;850;285;70;15;3221;1615;542;133;29
Catedral De Aachen;Cathedral Of Aachen;153;154;21009;15431;1710;855;285;70;15;3249;1625;542;133;29
Catedral De Aachen;Cathedral Of Aachen;154;155;21534;15889;1725;865;290;75;15;3278;1644;551;143;29
Catedral De Aachen;Cathedral Of Aachen;155;156;22072;16399;1735;870;290;75;15;3297;1653;551;143;29
Catedral De Aachen;Cathedral Of Aachen;156;157;22624;16913;1750;875;290;75;15;3325;1663;551;143;29
Catedral De Aachen;Cathedral Of Aachen;157;158;23190;17421;1765;885;295;75;15;3354;1682;561;143;29
Catedral De Aachen;Cathedral Of Aachen;158;159;23769;17972;1775;890;295;75;15;3373;1691;561;143;29
Catedral De Aachen;Cathedral Of Aachen;159;160;24364;18520;1790;895;300;75;15;3401;1701;570;143;29
Catedral De Aachen;Cathedral Of Aachen;160;161;24973;19081;1805;905;300;75;15;3430;1720;570;143;29
Catedral De Aachen;Cathedral Of Aachen;161;162;25597;19658;1820;910;305;75;15;3458;1729;580;143;29
Catedral De Aachen;Cathedral Of Aachen;162;163;26237;20269;1830;915;305;75;15;3477;1739;580;143;29
Catedral De Aachen;Cathedral Of Aachen;163;164;26893;20859;1845;925;310;80;15;3506;1758;589;152;29
Catedral De Aachen;Cathedral Of Aachen;164;165;27565;21503;1855;930;310;80;15;3525;1767;589;152;29
Catedral De Aachen;Cathedral Of Aachen;165;166;28254;22154;1870;935;310;80;15;3553;1777;589;152;29
Catedral De Aachen;Cathedral Of Aachen;166;167;28960;22802;1885;945;315;80;15;3582;1796;599;152;29
Catedral De Aachen;Cathedral Of Aachen;167;168;29684;23489;1900;950;315;80;15;3610;1805;599;152;29
Catedral De Aachen;Cathedral Of Aachen;168;169;30427;24194;1910;955;320;80;15;3629;1815;608;152;29
Catedral De Aachen;Cathedral Of Aachen;169;170;31187;24906;1925;965;320;80;15;3658;1834;608;152;29
Catedral De Aachen;Cathedral Of Aachen;170;171;31967;25639;1940;970;325;80;15;3686;1843;618;152;29
Catedral De Aachen;Cathedral Of Aachen;171;172;32766;26390;1955;980;325;80;15;3715;1862;618;152;29
Catedral De Aachen;Cathedral Of Aachen;172;173;33585;27161;1965;985;330;85;15;3734;1872;627;162;29
Catedral De Aachen;Cathedral Of Aachen;173;174;34425;27964;1980;990;330;85;15;3762;1881;627;162;29
Catedral De Aachen;Cathedral Of Aachen;174;175;35285;28766;1995;1000;335;85;15;3791;1900;637;162;29
Catedral De Aachen;Cathedral Of Aachen;175;176;36168;29620;2005;1005;335;85;15;3810;1910;637;162;29
Catedral De Aachen;Cathedral Of Aachen;176;177;37072;30487;2020;1010;335;85;15;3838;1919;637;162;29
Catedral De Aachen;Cathedral Of Aachen;177;178;37998;31356;2035;1020;340;85;15;3867;1938;646;162;29
Catedral De Aachen;Cathedral Of Aachen;178;179;38948;32268;2050;1025;340;85;15;3895;1948;646;162;29
Catedral De Aachen;Cathedral Of Aachen;179;180;39922;33204;2060;1030;345;85;15;3914;1957;656;162;29
